title,book,page,favorite
People Will Say We're In Love,RealBk2,272,false
People,JazzFake,300,false
People,RealBk3,236,false
Perdido Line,RealBk2,90,false
Perdido,ColoBk,175,false
Perdido,JazzFake,301,false
Perdido,NewReal2,287,false
Perdido,RealBk2,88,false
Peresina,JazzLTD,271,false
Perfect Love Jamala,RealBk1,A9,false
Perhaps,JazzFake,301,false
Perhaps,RealBk3,238,false
Peri's Scope,EvansBk,53,false
Peri's Scope,NewReal2,288,false
Peri's Scope,RealBk1,347,false
Pernod,Library,197,false
Pete's Meat,Library,198,false
Petite Fleure,RealBk2,93,false
Petits Machins,RealBk2,94,false
Pfrancing,ColoBk,126,false
Pfrancing,RealBk1,348,false
Phase Dance,RealBk2,96,false
Philly Mignon,JazzLTD,264,false
Picadilly Lilly,RealBk3,239,false
Pick Yourself Up,JazzFake,302,false
Pick Yourself Up,RealBk2,95,false
Picture Of Health,JazzLTD,273,false
Pimlico,Library,203,false
Ping Pong,JazzLTD,274,false
Pinocchio,RealBk1,349,false
Pirouette,Library,98,false
Pithycanthropus Erectus,RealBk1,350,false
Plain Jane,RealBk1,A10,false
Played Twice,JazzLTD,273,false
Played Twice,RealBk1,351,false
Playground,JazzLTD,275,false
Plaza Real,NewReal1,267,false
Plight,JazzLTD,276,false
Ploinciana,RealBk3,240,false
Poinciana,JazzFake,302,false
Point Of Return,RealBk3,241,false
Polka Dots And Moonbeams,ColoBk,176,false
Polka Dots And Moonbeams,JazzFake,304,false
Polka Dots And Moonbeams,RealBk2,297,false
Pompton Turnpike,JazzFake,303,false
Pools,JazzFake,305,false
Poor Butterfly,RealBk3,242,false
Popo,Library,99,false
Port Rico Rock,JazzLTD,277,false
Portrait Of Jennie,RealBk2,298,false
Portrait Of Tracy,NewReal1,275,false
Portsmouth Figurations,RealBk1,352,false
Pot Luck,Library,99,false
Powder Puff,Library,101,false
Power Play,NewReal2,289,false
Pragression,RealBk2,299,false
Prelude To A Kiss,NewReal3,294,false
Prelude To A Kiss,RealBk1,353,false
Pretty Little Poppy,JazzFake,43,false
Pretty Young Thing,NewReal1,281,false
Prime Rib,Library,107,false
Prince Albert,JazzLTD,278,false
Prince Albert,Library,87,false
Prince Of Darkness,JazzLTD,265,false
Prince Of Darkness,RealBk1,354,false
Prism,RealBk3,244,false
Prodefunctus,Library,100,false
Prologue,EvansBk,54,false
Promenade,NewReal1,277,false
Promise,NewReal3,295,false
Punjab,NewReal3,297,false
Pure Imagination,RealBk3,245,false
Pursuance,RealBk2,300,false
Pussy Cat Dues,RealBk1,355,false
Put It Where You Want It,NewReal1,279,false
Put On A Happy Face,JazzFake,305,false
Put Your Little Foot Right Out,JazzFake,306,false
Pyramid,JazzLTD,279,false
Pyramid,NewReal3,299,false
Quartet No. 2 Part 2,JazzLTD,280,false
Quasimado,Library,101,false
Quasimodo,JazzFake,308,false
Question Mark,NewReal3,302,false
Quick Step,JazzLTD,283,false
Quicksilver,Library,87,false
Quicksilver,NewReal2,293,false
Quicksilver,RealBk2,301,false
Quiet Fire,JazzLTD,281,false
Quiet Girl,NewReal2,295,false
Quiet Nights Of Quiet Stars,JazzFake,309,false
Quiet Now,EvansBk,56,false
Quiet Now,JazzFake,307,false
Quiet Now,RealBk1,356,false
Quintile,JazzLTD,282,false
R.F.K.,JazzLTD,288,false
R.J.,JazzLTD,293,false
Ragamuffin,Library,103,false
Rahsaan's Run,RealBk3,246,false
Rain Waltz,NewReal2,303,false
Rain,JazzFake,310,false
Rainbow Seeker,JazzLTD,285,false
Raincheck,JazzFake,312,false
Rainland,NewReal3,303,false
Ramblin',RealBk2,307,false
Random Thoughts,JazzFake,311,false
Rapture,NewReal1,284,false
Rapuzel,JazzLTD,292,false
Rattler's Groove,Library,199,false
Re-Re,RealBk3,247,false
Re: Person I Knew,EvansBk,60,false
Re: Person I Knew,NewReal1,286,false
Re: Person I Knew,RealBk3,248,false
Reach Out I'll Be There,NewReal3,309,false
Ready Rudy,JazzLTD,284,false
Real Guitarist,RealBk1,358,false
Real Life,NewReal3,311,false
Rebel Without A Cause,JazzLTD,284,false
Recado Bossa Nova,ColoBk,177,false
Recado Bossa Nova,RealBk2,302,false
Receipt Please,JazzLTD,283,false
Recorda-Me,ColoBk,178,false
Recordame,RealBk1,359,false
Red Clay,RealBk1,362,false
Red Cross,JazzFake,314,false
Red Cross,RealBk2,303,false
Red Sails In The Sunset,JazzFake,313,false
Red Top,JazzFake,314,false
Red's Blues,NewReal3,314,false
Reflections,JazzLTD,286,false
Reflections,RealBk1,A11,false
Reincarna11on Of A Lovebird,NewReal1,287,false
Reincarnation Blues,JazzLTD,286,false
Reincarnation Of A Lovebird,RealBk1,360,false
Relaxin' At Carmarillo,RealBk3,249,false
Relaxin,ColoBk,179,false
Relentless,NewReal3,315,false
Remark You Made,RealBk2,304,false
Remember Hymn,NewReal2,308,false
Remember Rockefeller At Attica,JazzLTD,287,false
Remember Rockefeller At Attica,NewReal1,290,false
Remembering The Rain,EvansBk,61,false
ReMind Me Of You,RealBk2,364 ,false
Resonant Emotions,JazzLTD,288,false
Respect,NewReal3,317,false
Retsim B,JazzLTD,289,false
Revelation,JazzFake,316,false
Revelation,NewReal3,319,false
Reverie,JazzLTD,290,false
Rhyth-A-Ning,ColoBk,180,false
Rhythm-A-Ning,JazzLTD,297,false
Rhythm-A-Ning,RealBk2,309,false
Richards Tune,JazzLTD,289,false
Rick's Tricks,Library,96,false
Riddles,NewReal3,323,false
Rio,JazzLTD,291,false
Rio,NewReal1,291,false
Riot,JazzLTD,291,false
Ritual,NewReal3,325,false
River People,NewReal1,294,false
River,JazzFake,315,false
Rivers,JazzLTD,102,false
Riviera,Library,201,false
Road Song,RealBk1,A12,false
Robbin's Nest,NewReal1,297,false
Robbin's Nest,RealBk2,306,false
Robbins' Nest,JazzFake,316,false
Rock-A-Bye Your Baby With A Dixie Melody,JazzFake,317,false
Rocker,JazzLTD,294,false
Rocker,Library,107,false
Rockin' Chair,JazzFake,318,false
Rockin' Chair,NewReal2,309,false
Room 608,JazzFake,317,false
Room 608,Library,202,false
Room 608,RealBk3,252,false
Rosetta,JazzFake,318,false
Rosetta,NewReal2,310,false
Rosewood,RealBk3,250,false
Rotation,JazzLTD,295,false
Rouge,JazzLTD,296,false
Round Midnight,ColoBk,181,false
Round Midnight,JazzFake,322,false
Round Midnight,RealBk1,364,false
Round Trip,RealBk2,307,false
Route 4,JazzLTD,296,false
Route 66,JazzFake,319,false
Royal Garden Blues,JazzFake,320,false
Rubberneck,Library,103,false
Rubberneck,RealBk2,308,false
Ruby My Dear,JazzLTD,297,false
Ruby My Dear,NewReal1,299,false
Ruby,JazzFake,322,false
Ruby,NewReal3,327,false
Rush Hour,NewReal1,301,false
Russ job,Library,109,false
Rustic Hop,Library,109,false
S-H-I-N-E,JazzFake,321,false
S.O.S.,JazzFake,323,false
Sabra,JazzLTD,298,false
Sack 0' Woe,JazzLTD,298,false
Sack Of Woe,ColoBk,163,false
Sack Of Woe,JazzFake,324,false
Sad Eyes,JazzLTD,299,false
Sade Samba,NewReal1,202,false
Sadiga,JazzLTD,299,false
Safari,JazzLTD,300,false
Safari,NewReal1,303,false
Saga Of Harrison Crabpeathers,RealBk1,365,false
Sail Away,NewReal3,329,false
Sailing At Night,NewReal2,311,false
Saint James Infirmary,ColoBk,199,false
Saint James Infirmary,RealBk2,325,false
Saint Thomas,JazzLTD,303,false
Saint Thomas,RealBk2,315,false
Saint Thomas,RealBk3,253,false
Salt Peanuts,ColoBk,185,false
Salt Peanuts,JazzFake,324,false
Salt Peanuts,RealBk2,310,false
Salute To Charlie Christian,Library,105,false
Salute To The Bandbox,JazzLTD,301,false
Sam's Tune,Library,203,false
Samantha's Bossa,ColoBk,186,false
Samba De Orfeu,JazzFake,326,false
Samba De Orfeu,RealBk3,254,false
Samba De Orpheus,ColoBk,187,false
Samba Du Bois,RealBk2,311,false
Sambacide,RealBk3,258,false
Same Shame,RealBk1,366,false
Sandu,ColoBk,188,false
Sandu,NewReal1,307,false
Sandu,RealBk2,312,false
Sans Souci,JazzLTD,302,false
Santurce,RealBk3,256,false
Sascha's Tune,ColoBk,189,false
Satellite,ColoBk,190,false
Satin Doll,ColoBk,191,false
Satin Doll,JazzFake,324,false
Satin Doll,NewReal1,308,false
Satin Doll,RealBk1,367,false
Saturday Night Fish Fry,JazzFake,326,false
Save Your Love For Me,NewReal1,309,false
Schizophrenia,JazzLTD,304,false
Scotch 'N' Soda,RealBk1,368,false
Scotch And Water,JazzLTD,305,false
Scourn',JazzLTD,305,false
Scrapple From The Apple,ColoBk,192,false
Scrapple From The Apple,JazzFake,327,false
Scrapple From The Apple,RealBk1,369,false
Scrapple The Apple,Library,110,false
Sea Journey,RealBk1,370,false
Seabrook Revisited,RealBk3,259,false
Search For Peace,NewReal1,312,false
Seaside,Library,105,false
Second Hand Rose,JazzFake,325,false
Secret Love,ColoBk,195,false
Secret Love,RealBk3,260,false
Section Blues,Library,205,false
Seeds Of Sin,JazzLTD,306,false
Seems To Me,RealBk3,262,false
Self Portrait In 3 Colors,RealBk1,372,false
Self Portrait In Three Colors,NewReal1,313,false
Semblence,RealBk1,373,false
Send One Your Love,JazzLTD,309,false
Senor Blues,JazzFake,328,false
Senor Blues,Library,204,false
Senor Blues,NewReal2,315,false
Sentimental jorney,JazzFake,329,false
September In The Rain,RealBk2,313,false
September Song,JazzFake,330,false
September Song,NewReal2,318,false
September Song,RealBk2,314,false
Serenade To A Bus Beat,JazzFake,331,false
Serenade To A Bus Seat,Library,200,false
Serenade To A Cuckoo,RealBk1,377,false
Serenade To A Soul Sister,RealBk2,316,false
Serenata,JazzLTD,308,false
Serenata,NewReal3,333,false
Serene,RealBk2,315,false
Serenity,RealBk2,319,false
Sermonette,JazzFake,330,false
Sermonette,Library,205,false
Serpent's Tooth,RealBk3,263,false
Seven Come Eleven,JazzFake,332,false
Seven Come Eleven,RealBk1,378,false
Seven Steps To Heaven,ColoBk,193,false
Seven Steps To Heaven,NewReal2,319,false
Seven Steps To Heaven,RealBk1,379,false
Seventeen West,RealBk2,317,false
Seventh Avenue,JazzLTD,313,false
Sextet,Library,117,false
Sey40r Mouse,RealBk1,374,false
Shades Of Light,RealBk1,380,false
Shadow Of Your Smile,RealBk1,381,false
Shake Rattle And Roll,JazzFake,332,false
Shaker Song,NewReal1,315,false
Shaky Jake,JazzLTD,310,false
Shank's Pranks,Library,111,false
Shaw 'Nuff,NewReal1,317,false
Shaw Nuff,RealBk3,264,false
She's Funny That Way,JazzFake,334,false
Sheba,ColoBk,196,false
Shifting Down,ColoBk,197,false
Shiny Stockings,JazzFake,338,false
Shiny Stockings,RealBk2,318,false
Shirley,JazzLTD,311,false
Shivers,JazzFake,335,false
Shoo Fly Pie And Apple Pan Dowdy,JazzFake,336,false
Short Count,JazzLTD,311,false
Short Politician,JazzLTD,312,false
Short Riff,RealBk2,356,false
Short Stop,Library,102,false
Short Stop,RealBk2,322,false
Short Story,NewReal3,337,false
Show-Type Tune,EvansBk,62,false
Shutter Bug,RealBk2,322,false
Si Si,Library,114,false
Si Tu Vois Me Mere,JazzFake,162,false
Sid's Ahead,JazzLTD,312,false
Side By Side,JazzFake,337,false
Sidewinder,RealBk1,382,false
Signal,Library,113,false
Silver's Serenade,ColoBk,196,false
Silver's Serenade,NewReal2,321,false
silver's Serenade,RealBk2,320,false
Silverware,Library,206,false
Simbah,Library,83,false
Simone,RealBk2,321,false
Simple Samba,NewReal1,319,false
Simple Waltz,ColoBk,199,false
Since We Met,EvansBk,66,false
Since We Met,NewReal3,339,false
Sing Me Softly Of The Blues,NewReal2,326,false
Sing Me Softly Of The Blues,RealBk1,383,false
Sing No Blues,JazzLTD,326,false
Sippin' At Bell's,RealBk2,325,false
Sister Sadie,JazzFake,338,false
Sister Sadie,RealBk2,324,false
Sister Sadie,RealBk3,266,false
Sixth Sense,JazzLTD,314,false
Skating In Central Park,RealBk1,384,false
Skippy,JazzLTD,315,false
Skippy-Ing,NewReal2,327,false
Sky Dive,JazzLTD,316,false
Skylark,JazzFake,339,false
Skylark,NewReal1,321,false
Skylark,RealBk3,267,false
Skyliner,JazzFake,340,false
Sleepin' Bee,NewReal1,322,false
Sleepin' Bee,RealBk3,268,false
Sleepy Bop,Library,115,false
Slightly Out Of Tune,JazzFake,97,false
Slipped Disc,RealBk2,326,false
Slow Boat To China,ColoBk,200,false
Slow Hot Wind,RealBk2,328,false
Slowly Gone Bygone,RealBk1,385,false
Small Day Tomorrow,NewReal1,323,false
Small World,JazzFake,340,false
Smatter,ColoBk,201,false
Smile Please,NewReal3,342,false
Smile,ColoBk,202,false
Smoke Gets In Your Eyes,JazzFake,343,false
Smoke Gets In Your Eyes,RealBk2,329,false
Smoke Rings,JazzFake,342,false
Snapper,ColoBk,203,false
Sno Peas,JazzLTD,317,false
Snowfall,JazzFake,341,false
So Dolt,JazzLTD,318,false
So In Love,RealBk3,270,false
So Many Stars,NewReal2,329,false
So Near So Far,JazzLTD,319,false
So Near So Far,NewReal3,343,false
So Nice,JazzFake,344,false
So Sorry Please,Library,115,false
So What,JazzFake,345,false
So What,RealBk1,399,false
Social Call,ColoBk,204,false
Soft Shoe,Library,112,false
Soft Winds,ColoBk,205,false
Soft Winds,JazzFake,346,false
Softly As A Morning Sunrise,RealBk2,330,false
Softly As In A Morning Sunrise,ColoBk,200,false
Solar,ColoBk,207,false
Solar,JazzFake,343,false
Solar,Library,207,false
Solar,NewReal1,325,false
Solar,RealBk1,386,false
Solitude,JazzFake,346,false
Solitude,NewReal3,346,false
Solitude,RealBk1,387,false
Solo Flight,JazzFake,348,false
Some Day My Prince Will Come,JazzFake,348,false
Some Enchanted Evening,JazzFake,347,false
Some Nerve,RealBk3,272,false
Some Of These Days,JazzFake,350,false
Some Other Blues,ColoBk,208,false
Some Other Blues,NewReal2,332,false
Some Other Blues,RealBk2,319,false
Some Other Time,RealBk1,389,false
Some Skunk Funk,RealBk1,390,false
Someday My Prince Will Come,ColoBk,211,false
Someday My Prince Will Come,NewReal1,326,false
Someone To Light Up My Life,NewReal2,333,false
Someone To Watch Over Me,RealBk2,331,false
Something Different,JazzLTD,318,false
Something Everywhere,JazzFake,350,false
Something For Lisa,Library,104,false
Something From Everyone,RealBk3,273,false
Sometime Ago,RealBk1,392,false
Sometimes I'm Happy,JazzFake,351,false
Somewhere Before,JazzLTD,313,false
Somewhere Over The Rainbow,ColoBk,209,false
Son Of Mr. Green Genes,RealBk1,396,false
Song For Bilbad,RealBk2,332,false
Song For Helen,EvansBk,65,false
Song For Lorraine,NewReal1,327,false
Song For My Father,ColoBk,212,false
Song For My Father,JazzFake,353,false
Song For My Father,NewReal2,335,false
Song For My Father,RealBk1,394,false
Song For My Lady,RealBk2,317,false
Song For Sisyphus,RealBk3,274,false
Song Is You,RealBk1,395,false
Song Of The Islands,JazzFake,352,false
Song Of The Tree,JazzFake,302,false
Song,RealBk1,393,false
Songbird,JazzFake,349,false
Sonja's Sanfona,NewReal1,331,false
Sonny Boy,JazzFake,354,false
Sonny Side,Library,106,false
Sonny Speaks,Library,117,false
Sonnymoon For Two,ColoBk,205,false
Sonnymoon For Two,RealBk3,276,false
Soon,RealBk3,277,false
Sophisticated Lady,ColoBk,213,false
Sophisticated Lady,NewReal2,337,false
Sophisticated Lady,RealBk1,397,false
Sorcerer,RealBk1,398,false
SOS,JazzLTD,312,false
Soul Eyes,JazzFake,353,false
Soul Eyes,RealBk2,333,false
Soul Sauce,NewReal1,335,false
Soul Surge,JazzLTD,323,false
Soultrane,RealBk2,334,false
Sound Down,JazzLTD,324,false
Sound Lee,RealBk2,335,false
Sound Track,JazzLTD,324,false
South Of The Border,JazzFake,355,false
South Street Exit,JazzLTD,325,false
Space Circus Part 1,RealBk1,400,false
Space Circus Part 2,RealBk1,402,false
Spacemen,ColoBk,214,false
Spain,JazzFake,357,false
Spain,NewReal2,339,false
Speak Like A Child,NewReal3,347,false
Speak Like A Child,RealBk2,336,false
Speak Low,ColoBk,215,false
Speak Low,JazzFake,356,false
Speak Low,NewReal1,435,false
Speak Low,RealBk2,337,false
Speak No Evil,ColoBk,217,false
Speak No Evil,NewReal1,336,false
Speak No Evil,RealBk1,404,false
Spectacular,Library,207,false
Spiral Dance,RealBk1,405,false
Spiral,NewReal1,337,false
Spiral,RealBk2,336,false
Spirit Samba,RealBk3,278,false
Split Kick,Library,121,false
Spontaneous Combustion,Library,114,false
Sporty,JazzLTD,325,false
Sposin',JazzFake,323,false
Spring Can Really Hang You Up The Most,JazzFake,358,false
Spring Can Really Hang You Up The Most,NewReal2,341,false
Spring Can Really Hang You Up The Most,RealBk2,339,false
Spring Can Really Hang You Up The Most,RealBk3,280,false
Spring Is Here,NewReal3,349,false
Spring Is Here,RealBk1,406,false
Spring Will Be A Little Late This Year,JazzFake,359,false
Squeeze Me,ColoBk,218,false
Squeeze Me,JazzFake,360,false
Squirrel,ColoBk,93,false
Squirrel,RealBk3,282,false
St. Thomas,ColoBk,65,false
St. Thomas,JazzFake,357,false
St. Thomas,Library,146,false
St. Thomas,NewReal1,340,false
Stablemates,NewReal2,343,false
Stablemates,RealBk3,283,false
Stairway To The Stars,JazzLTD,333,false
Stairway To The Stars,NewReal3,350,false
Standard Version,NewReal3,380,false
Star Dust,ColoBk,219,false
Star Eyes,ColoBk,220,false
Star Eyes,NewReal3,351,false
Star Eyes,RealBk2,341,false
Star Eyes,RealBk3,284,false
Star-Crossed Lovers,RealBk1,407,false
Stardust,JazzLTD,307,false
Stardust,NewReal2,345,false
Stardust,RealBk2,340,false
Stars Fall On Alabama,RealBk3,285,false
Stars Fell On Alabama,NewReal3,354,false
Stay As Sweet As You Are,JazzFake,361,false
Steepian Faith,NewReal3,355,false
Steeple Chase,RealBk3,286,false
Steeplechase,JazzFake,360,false
Stella By Starlight,ColoBk,221,false
Stella By Starlight,RealBk1,408,false
Step Lightly,NewReal3,357,false
Stepping Stone,JazzLTD,328,false
Steps,RealBk1,409,false
Sticks And Stems,Library,127,false
Sticks,ColoBk,223,false
Sticky Wicket,NewReal1,41,false
Still,NewReal2,350,false
Stockholm Sweetnin',JazzFake,362,false
Stockholm Sweetnin,JazzLTD,309,false
Stolen Moments,ColoBk,224,false
Stolen Moments,RealBk1,410,false
Stompin' At The Savoy,ColoBk,225,false
Stompin' At The Savoy,JazzFake,362,false
Stompin' At The Savoy,NewReal3,359,false
Stompin' At The Savoy,RealBk1,411,false
Stop Time,Library,208,false
Stopstart,JazzLTD,329,false
Stormy Weather,JazzFake,363,false
Stormy Weather,NewReal1,437,false
Stormy Weather,RealBk3,287,false
Story Line,EvansBk,68,false
Story Line,NewReal2,351,false
Straight Ahead,JazzLTD,330,false
Straight Life,RealBk2,343,false
Straight No Chaser,ColoBk,156,false
Straight No Chaser,RealBk1,412,false
Straight Street,JazzLTD,331,false
Straight Up And Down,JazzLTD,314,false
Straight Up And Down,JazzLTD,332,false
Strange Fruit,JazzFake,364,false
Strangers In The Night,JazzFake,364,false
Strayhorn 2,RealBk2,344,false
Street Life,NewReal1,245,false
Street Louis Blues,RealBk2,342,false
Street Of Dreams,NewReal3,360,false
Street Of Dreams,RealBk3,288,false
Strode Rode,RealBk2,345,false
Strollin',ColoBk,226,false
Strollin,NewReal2,353,false
Strollin,RealBk2,346,false
Struttin' With Some Bar-B-Q,RealBk2,347,false
Struttin' With Some Barbeque,JazzFake,366,false
Stuff,RealBk1,413,false
Sub Aqua,NewReal3,361,false
Sub-Conscious-Lee,RealBk2,348,false
Sudden Samba,NewReal1,348,false
Sudwest Funk,Library,208,false
Sues Changes,JazzLTD,335,false
Sugar Foot Stomp,JazzFake,368,false
Sugar,ColoBk,227,false
Sugar,JazzFake,368,false
Sugar,NewReal3,366,false
Sugar,RealBk1,414,false
Sumer Sumamba,JazzFake,344,false
Summer In Central Park,NewReal2,357,false
Summer In Central Park,RealBk2,349,false
Summer Night,JazzLTD,334,false
Summer Samba,RealBk1,415,false
Summer Setting,Library,125,false
Summer Time,RealBk2,323,false
Summertime,ColoBk,228,false
Summertime,JazzFake,370,false
Sunny Side Of The Street,ColoBk,229,false
Sunny Side Of The Street,RealBk3,290,false
Sunny Side Up,JazzFake,367,false
Sunny,RealBk3,289,false
Sunrise Serenade,JazzFake,370,false
Sunrunner,NewReal1,349,false
Sunshine Express,RealBk2,351,false
Sunshower,JazzLTD,336,false
Super Blue,NewReal3,367,false
Surf Ride,Library,123,false
Suspended Sentence,JazzLTD,337,false
Swedish Pastry,Library,108,false
Swedish Pastry,RealBk1,416,false
Swedish Schnapps,Library,116,false
Sweeping Up,RealBk1,200,false
Sweet And Lovely,JazzFake,372,false
Sweet And Lovely,NewReal2,360,false
Sweet Basil,JazzLTD,338,false
Sweet Clifford,Library,209,false
Sweet Eloise,JazzFake,374,false
Sweet Georgia Bright,RealBk1,417,false
Sweet Georgia Brown,RealBk2,353,false
Sweet Henry,RealBk1,418,false
Sweet Lorraine,NewReal3,369,false
Sweet Lorraine,RealBk3,291,false
Sweet Love,NewReal3,371,false
Sweet Pea,JazzLTD,337,false
Sweet Rain,RealBk1,419,false
Sweet Sue Just You,JazzFake,371,false
Swing House,JazzFake,373,false
Swing House,Library,119,false
Swing Shift,RealBk3,294,false
Swing Until The Girls Come Home,Library,126,false
Swingin' Shepherd Blues,RealBk2,323,false
Swingin' The Blues,JazzFake,376,false
Swingin' Until The Girls Come Home,JazzFake,375,false
Swinging Shepherd Blues,JazzFake,374,false
Swinging The Blues,Library,125,false
Sy Clone,RealBk3,295,false
Syeeda's Song Flute,RealBk2,354,false
Syn-Anthesia,JazzLTD,310,false
T'aint Nobody's Biz-Ness If I Do,JazzFake,377,false
T'aint What You Do,JazzFake,378,false
T.B.C.,NewReal2,361,false
T.J.R.C.,RealBk3,296,false
T.N.T.,ColoBk,230,false
T.T.T.,EvansBk,81,false
Tadd's Delight,RealBk2,357,false
Tahiti,Library,123,false
Take Five,RealBk1,420,false
Take it To The Ozone,JazzLTD,342,false
Take The 'A' Train,ColoBk,231,false
Take The 'A' Train,JazzFake,379,false
Take The A Train,NewReal1,351,false
Take The A Train,RealBk1,421,false
Taking A Chance On Love,NewReal3,373,false
Taking A Chance on Love,RealBk2,358,false
Tamalpais,Library,137,false
Tame Thy Pen,JazzLTD,340,false
Tame Thy Pen,RealBk1,422,false
Tangerine,ColoBk,232,false
Tangerine,RealBk2,359,false
Tank Toon,JazzLTD,341,false
Taps Miller,Library,127,false
Tasty Pudding,Library,131,false
Tautology,RealBk2,360,false
Tea For Two,RealBk3,298,false
Teach Me Tonight,ColoBk,233,false
Teach Me Tonight,RealBk3,297,false
Tee Pee Time,ColoBk,234,false
Teenie' Blues,RealBk2,361,false
Teeter Totter,JazzLTD,342,false
Tell Me A Bedtime Story,RealBk1,424,false
Tenderly,JazzFake,381,false
Tenderly,NewReal1,353,false
Tenderly,RealBk2,362,false
Tenor Madness,ColoBk,141,false
Tenor Madness,RealBk2,376,false
Terminal Baggage Claim,NewReal2,361,false
Terry's Chance,JazzLTD,343,false
Teru,JazzLTD,343,false
Thank You for Your Lovely Song,JazzFake,349,false
That Girl,JazzLTD,346,false
That Girl,NewReal3,375,false
That I Love you,RealBk2,65,false
That Old Feeling,NewReal3,380,false
That Old Feeling,NewReal3,381,false
That Old Feeling,RealBk3,300,false
That's All,JazzFake,380,false
That's All,NewReal2,363,false
That's All,RealBk3,301,false
That's Earl Brother,JazzLTD,345,false
That's Entertainment,JazzFake,382,false
That's Life,JazzFake,383,false
That's Right,JazzLTD,345,false
That's What I'm Talkin' 'Bout,ColoBk,235,false
That's What I'm Talking About,Library,126,false
The Aerie,NewReal3,3,false
The Best Is Yet To Come,JazzFake,56,false
The Best Things In Life Are Free,JazzFake,57,false
The Blessing,JazzFake,62,false
The Blessing,JazzLTD,34,false
The Boy Next Door,NewReal2,34,false
The Breeze And 1,JazzFake,72,false
The Cape Verdean Blues,JazzFake,78,false
The Carolina Moon 80 Cat Walk,JazzFake,79,false
The Champ,JazzFake,81,false
The Champ,Library,25,false
The Chase,Library,25,false
The Christmas Song,JazzFake,85,false
The Cool One,JazzLTD,68,false
The Core,RealBk2,66,false
The Disguise The Sphinx,RealBk1,A4,false
The Dream,EvansBk,36,false
The Drive,RealBk2,81,false
The Duke,JazzFake,106,false
The Duke,Library,212,false
The Duke,NewReal2,79,false
The Earl,JazzFake,106,false
The Eighth Day,JazzLTD,99,false
The End Of A Love Affair,JazzFake,110,false
The Fat Man,Library,209,false
The Fruit,Library,40,false
The Gentle Rain,NewReal3,128,false
The Girl From Ipanema,JazzFake,132,false
The Glory Of Love,JazzFake,133,false
The Glow Worm,JazzFake,134,false
The Good Life,JazzFake,136,false
The Goodbye Look,NewReal1,125,false
The Gringo,JazzLTD,146,false
The Gypsy,JazzFake,140,false
The Half Dozen,Library,53,false
The Half Dozens,JazzLTD,147,false
The Invisible,JazzLTD,163,false
The Island,NewReal1,159,false
The Jazz-Me Blues,JazzFake,195,false
The Jitterbug Waltz,NewReal3,191,false
The Joint Is Jumpin',JazzFake,202,false
The Joint Is Jumpin,NewReal2,473,false
The Kicker,RealBk2,198,false
The Lady Is A Tramp,JazzFake,209,false
The Lamp Is Low,NewReal3,202,false
The Last Page,RealBk2,204,false
The Last Time I Saw Paris,JazzFake,210,false
The Long View,RealBk3,176,false
The Loop,RealBk3,78,false
The Man I Love,RealBk2,229,false
The Man That Got Away,JazzFake,240,false
The Masquerade Is Over,NewReal2,199,false
The Midnight Sun Will Never Set,NewReal1,208,false
The Midnight Sun,NewReal1,207,false
The More I See You,RealBk1,303,false
The Natives Are Restless Tonight,NewReal2,241,false
The Necessary Blonde,NewReal2,245,false
The New Bag Blues,JazzLTD,242,false
The Night Has A Thousand Eyes,ColoBk,236,false
The Night We First Met,ColoBk,237,false
The Opener,EvansBk,50,false
The Organ Grinder,JazzFake,293,false
The Original,JazzFake,68,false
The Outlaw,JazzLTD,262,false
The Party's Over,JazzFake,293,false
The Party's Over,RealBk3,231,false
The Peanut Vendor,JazzFake,298,false
The Pesky Serpent,Library,97,false
The Preacher,JazzFake,306,false
The Preacher,Library,82,false
The Preacher,RealBk2,300,false
The Promise,NewReal2,292,false
The Rain In Spain,JazzFake,310,false
The Raven,RealBk1,357,false
The Red Door,JazzFake,312,false
The Red Door,Library,95,false
The Scene Is Clean,RealBk2,411,false
The Second Time Around,NewReal3,332,false
The Shadow Of Your Smile,NewReal3,336,false
The Sheik Of Araby,JazzFake,336,false
The Song Is You,ColoBk,238,false
The Song Is You,JazzFake,352,false
The Song Is You,JazzLTD,327,false
The Song Is You,NewReal1,329,false
The Soothsayer,JazzLTD,320,false
The Sorcerer,JazzLTD,323,false
The Squirrel,Library,118,false
The Star-Crossed Lovers,NewReal2,344,false
The Summer Knows,RealBk2,350,false
The Surrey With The Fringe On Top,JazzFake,372,false
The Sweetest Sounds,RealBk2,352,false
The Tailgate Ramble,JazzFake,380,false
The Tender Storm,ColoBk,239,false
The Theme,ColoBk,240,false
The Theme,Library,131,false
The Thin05 We Did Last Summer,ColoBk,241,false
The Things We Did Last Summer,JazzFake,392,false
The Three Marias,NewReal1,359,false
The Thrill Is Gone,JazzFake,394,false
The Thrill Is Gone,RealBk3,311,false
The Thumb,JazzLTD,354,false
The Thumper,RealBk2,356,false
The Touch Of Your Lips,JazzFake,400,false
The Tracks Of My Tears,NewReal3,399,false
The Two Lonely People,EvansBk,84,false
The Very Thought Of You,RealBk3,329,false
The Visit,JazzLTD,370,false
The Way You Look Tonight,JazzFake,415,false
The Way You Look Tonight,NewReal1,395,false
The Way You Look Tonight,RealBk2,388,false
The Whopper,RealBk2,395,false
The Wind,Library,142,false
The World Is Waiting For The Sunrise,JazzFake,433,false
